s,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 1.5901021E+002, 9.8452858E+001, 4.3066391E+002, 7.4717879E+000, 5.4414487E+000, 3.7954018E+000, 2.4064991E+000, 1.4519421E+000, 9.3077499E-001, 6.7276275E-001, 5.2650446E-001, 4.2950296E-001, 3.7139094E-001
 1.6051404E+002, 9.8513298E+001, 4.3045959E+002, 7.4234352E+000, 5.4282427E+000, 3.7903907E+000, 2.4024506E+000, 1.4505317E+000, 9.3655634E-001, 6.6070062E-001, 5.1402175E-001, 4.1704988E-001, 3.5846323E-001
 1.6200283E+002, 9.8429665E+001, 4.3046033E+002, 7.5199742E+000, 5.4738741E+000, 3.8152292E+000, 2.4149737E+000, 1.4558883E+000, 9.2306876E-001, 6.9253385E-001, 5.4455817E-001, 4.3486243E-001, 3.6212894E-001
 1.6350667E+002, 9.8384636E+001, 4.3038855E+002, 7.5111861E+000, 5.4697757E+000, 3.8170650E+000, 2.4187119E+000, 1.4605250E+000, 9.4731760E-001, 6.7915463E-001, 5.4229218E-001, 4.4979310E-001, 4.0603292E-001
 1.6501050E+002, 9.7893013E+001, 4.3015231E+002, 7.4568901E+000, 5.4544220E+000, 3.8167000E+000, 2.4190562E+000, 1.4610126E+000, 9.4435114E-001, 6.7493850E-001, 5.3236198E-001, 4.3709967E-001, 3.8316524E-001
 1.6651433E+002, 9.7962013E+001, 4.3002686E+002, 7.3692884E+000, 5.4272375E+000, 3.8042643E+000, 2.4161153E+000, 1.4600722E+000, 9.4495445E-001, 6.6973084E-001, 5.2803576E-001, 4.3868193E-001, 3.8950294E-001
 1.6800313E+002, 9.8307823E+001, 4.2998874E+002, 7.4611268E+000, 5.4515448E+000, 3.8034792E+000, 2.4125724E+000, 1.4579632E+000, 9.4354117E-001, 6.7119902E-001, 5.3090531E-001, 4.4580710E-001, 4.0223920E-001
 1.6950696E+002, 9.9167091E+001, 4.2996725E+002, 7.5202651E+000, 5.4733887E+000, 3.8156033E+000, 2.4185605E+000, 1.4610575E+000, 9.4962269E-001, 6.6360426E-001, 5.2117980E-001, 4.2197803E-001, 3.6214811E-001
 1.7101080E+002, 9.9412132E+001, 4.2982104E+002, 7.4729004E+000, 5.4452925E+000, 3.7919054E+000, 2.4083402E+000, 1.4573209E+000, 9.3774354E-001, 6.6863036E-001, 5.2240437E-001, 4.2694205E-001, 3.6675242E-001
 1.7251463E+002, 1.0007444E+002, 4.2970837E+002, 7.4642453E+000, 5.4490514E+000, 3.8016210E+000, 2.4154634E+000, 1.4631308E+000, 9.5092124E-001, 6.7450887E-001, 5.3704441E-001, 4.4747123E-001, 3.8302985E-001
 1.7400342E+002, 1.0033840E+002, 4.2967377E+002, 7.4828653E+000, 5.4551911E+000, 3.8048837E+000, 2.4172215E+000, 1.4645840E+000, 9.4468796E-001, 6.9198585E-001, 5.4857367E-001, 4.4775474E-001, 3.8280770E-001
 1.7550726E+002, 9.9987480E+001, 4.2962106E+002, 7.4967861E+000, 5.4707885E+000, 3.8211455E+000, 2.4262249E+000, 1.4694039E+000, 9.5401114E-001, 6.8910635E-001, 5.5858529E-001, 4.6037734E-001, 3.8573745E-001
 1.7701109E+002, 9.9841217E+001, 4.2956274E+002, 7.4809303E+000, 5.4605083E+000, 3.8141639E+000, 2.4240582E+000, 1.4685011E+000, 9.5272171E-001, 6.8080586E-001, 5.4599935E-001, 4.6338362E-001, 4.0816727E-001
 1.7851492E+002, 9.9220879E+001, 4.2944919E+002, 7.4454808E+000, 5.4564810E+000, 3.8205831E+000, 2.4266956E+000, 1.4699458E+000, 9.5055044E-001, 6.8640399E-001, 5.4610384E-001, 4.5727202E-001, 4.0192303E-001
 1.8000372E+002, 9.9590897E+001, 4.2932886E+002, 7.4841585E+000, 5.4644094E+000, 3.8094971E+000, 2.4213858E+000, 1.4664685E+000, 9.2473805E-001, 6.9760299E-001, 5.5511838E-001, 4.5931521E-001, 3.9320996E-001
 1.8150755E+002, 1.0007491E+002, 4.2926523E+002, 7.5061998E+000, 5.4675789E+000, 3.8147838E+000, 2.4242256E+000, 1.4668741E+000, 9.5229000E-001, 6.6652596E-001, 5.1445180E-001, 4.2757076E-001, 3.8231289E-001
 1.8301138E+002, 1.0005311E+002, 4.2908701E+002, 7.4289145E+000, 5.4291596E+000, 3.7909684E+000, 2.4134262E+000, 1.4648373E+000, 9.4950038E-001, 6.7714733E-001, 5.3795707E-001, 4.4874376E-001, 3.8254738E-001
 1.8450018E+002, 1.0096434E+002, 4.2909424E+002, 7.4916954E+000, 5.4551582E+000, 3.8130319E+000, 2.4276130E+000, 1.4726765E+000, 9.4293213E-001, 6.9512135E-001, 5.5036694E-001, 4.5612299E-001, 3.9133969E-001
 1.8600401E+002, 1.0081739E+002, 4.2906232E+002, 7.4932466E+000, 5.4591303E+000, 3.8112822E+000, 2.4254310E+000, 1.4730276E+000, 9.5488286E-001, 6.9343781E-001, 5.5247027E-001, 4.5931229E-001, 4.1038981E-001
 1.8750785E+002, 1.0085275E+002, 4.2892105E+002, 7.4763646E+000, 5.4557834E+000, 3.8144977E+000, 2.4290278E+000, 1.4730233E+000, 9.6222860E-001, 6.6726911E-001, 5.3071237E-001, 4.4415388E-001, 3.9270011E-001
 1.8901168E+002, 1.0039655E+002, 4.2887717E+002, 7.5112476E+000, 5.4666557E+000, 3.8116903E+000, 2.4271359E+000, 1.4729087E+000, 9.4109273E-001, 6.9931334E-001, 5.4984581E-001, 4.5152709E-001, 3.9036709E-001
 1.9050723E+002, 1.0021275E+002, 4.2888080E+002, 7.5410633E+000, 5.4768438E+000, 3.8177919E+000, 2.4349372E+000, 1.4801583E+000, 9.6027571E-001, 6.9545829E-001, 5.5448067E-001, 4.5605290E-001, 4.0392515E-001
 1.9200704E+002, 1.0001987E+002, 4.2876572E+002, 7.5188460E+000, 5.4788570E+000, 3.8198051E+000, 2.4320614E+000, 1.4776113E+000, 9.5700103E-001, 6.9217139E-001, 5.4932922E-001, 4.4943613E-001, 3.8828903E-001
 1.9350685E+002, 1.0006924E+002, 4.2868500E+002, 7.4880323E+000, 5.4522300E+000, 3.8086247E+000, 2.4302261E+000, 1.4766973E+000, 9.6134681E-001, 6.8892390E-001, 5.5283535E-001, 4.6064386E-001, 3.9977509E-001
 1.9500666E+002, 1.0066792E+002, 4.2855728E+002, 7.4294391E+000, 5.4153981E+000, 3.7872186E+000, 2.4238784E+000, 1.4756070E+000, 9.6103531E-001, 7.0135099E-001, 5.6803739E-001, 4.6681151E-001, 4.1103414E-001
 1.9650647E+002, 1.0083717E+002, 4.2851401E+002, 7.4627485E+000, 5.4522076E+000, 3.8111465E+000, 2.4351788E+000, 1.4806209E+000, 9.6415472E-001, 6.8985474E-001, 5.5048418E-001, 4.5307499E-001, 3.9224917E-001
 1.9800627E+002, 1.0070220E+002, 4.2847397E+002, 7.4875913E+000, 5.4504132E+000, 3.8091142E+000, 2.4338381E+000, 1.4805278E+000, 9.6494800E-001, 6.9100541E-001, 5.5418575E-001, 4.8228157E-001, 4.2442462E-001
 1.9950608E+002, 1.0082604E+002, 4.2840427E+002, 7.5027814E+000, 5.4473820E+000, 3.8096602E+000, 2.4360988E+000, 1.4838310E+000, 9.6908319E-001, 7.0952106E-001, 5.7146412E-001, 5.0078851E-001, 4.4889191E-001
 2.0100589E+002, 1.0082782E+002, 4.2837073E+002, 7.4906993E+000, 5.4628167E+000, 3.8200774E+000, 2.4374795E+000, 1.4841059E+000, 9.7051120E-001, 6.9020736E-001, 5.4913592E-001, 4.5988932E-001, 4.1453838E-001
 2.0250570E+002, 1.0028752E+002, 4.2830869E+002, 7.5036321E+000, 5.4689417E+000, 3.8179374E+000, 2.4374695E+000, 1.4837097E+000, 9.6524215E-001, 7.0344383E-001, 5.6227249E-001, 4.6098298E-001, 3.9168492E-001
 2.0400551E+002, 1.0080470E+002, 4.2838046E+002, 7.5595293E+000, 5.4824457E+000, 3.8200145E+000, 2.4367290E+000, 1.4851333E+000, 9.7324228E-001, 6.9674605E-001, 5.5857635E-001, 4.6021649E-001, 3.9560214E-001
 2.0550532E+002, 1.0089443E+002, 4.2828375E+002, 7.4880500E+000, 5.4702773E+000, 3.8210964E+000, 2.4425225E+000, 1.4867439E+000, 9.7089893E-001, 6.9172466E-001, 5.5526036E-001, 4.7558117E-001, 4.0526283E-001
 2.0700513E+002, 1.0119247E+002, 4.2827560E+002, 7.5115705E+000, 5.4707565E+000, 3.8218105E+000, 2.4459774E+000, 1.4906112E+000, 9.7598356E-001, 6.8725497E-001, 5.5042267E-001, 4.6699977E-001, 4.0477896E-001
 2.0850493E+002, 1.0147659E+002, 4.2818127E+002, 7.5544949E+000, 5.4795814E+000, 3.8264971E+000, 2.4434831E+000, 1.4903183E+000, 9.7095275E-001, 7.0742846E-001, 5.7972842E-001, 5.0026196E-001, 4.2674783E-001
 2.1000474E+002, 1.0196133E+002, 4.2808963E+002, 7.4734793E+000, 5.4544849E+000, 3.8222380E+000, 2.4482822E+000, 1.4924092E+000, 9.7593844E-001, 6.9490689E-001, 5.5553120E-001, 4.6319854E-001, 4.0345702E-001
 2.1150455E+002, 1.0247087E+002, 4.2803473E+002, 7.4517007E+000, 5.4535999E+000, 3.8130057E+000, 2.4439538E+000, 1.4925847E+000, 9.7726595E-001, 7.0177281E-001, 5.6128913E-001, 4.6586561E-001, 4.2055824E-001
 2.1300436E+002, 1.0247379E+002, 4.2812524E+002, 7.5204062E+000, 5.4737782E+000, 3.8250937E+000, 2.4513667E+000, 1.4975343E+000, 9.8138255E-001, 6.9765079E-001, 5.5543852E-001, 4.6047539E-001, 4.1213304E-001
 2.1450417E+002, 1.0205611E+002, 4.2809695E+002, 7.5764627E+000, 5.4990315E+000, 3.8325915E+000, 2.4539244E+000, 1.4985024E+000, 9.6709406E-001, 7.1489322E-001, 5.6341791E-001, 4.6342868E-001, 3.9937299E-001
 2.1600398E+002, 1.0208848E+002, 4.2803687E+002, 7.5811596E+000, 5.4893012E+000, 3.8333328E+000, 2.4566274E+000, 1.4992477E+000, 9.7940344E-001, 7.1082473E-001, 5.6933022E-001, 4.7633031E-001, 4.0666094E-001
 2.1750973E+002, 1.0195312E+002, 4.2805399E+002, 7.5419388E+000, 5.4798121E+000, 3.8251710E+000, 2.4492536E+000, 1.4978931E+000, 9.8790532E-001, 6.9708556E-001, 5.7501471E-001, 4.9606884E-001, 4.3912005E-001
 2.1900865E+002, 1.0225874E+002, 4.2799600E+002, 7.5564618E+000, 5.4913726E+000, 3.8388119E+000, 2.4607048E+000, 1.5023426E+000, 9.8792601E-001, 6.9487005E-001, 5.6524807E-001, 4.7889411E-001, 4.2197505E-001
 2.2050631E+002, 1.0298968E+002, 4.2790820E+002, 7.5716805E+000, 5.4969277E+000, 3.8377283E+000, 2.4567144E+000, 1.5010097E+000, 9.8899102E-001, 6.9274378E-001, 5.5907112E-001, 4.7407332E-001, 4.1919011E-001
 2.2200396E+002, 1.0322412E+002, 4.2785446E+002, 7.5391164E+000, 5.4906731E+000, 3.8323219E+000, 2.4569411E+000, 1.5034670E+000, 9.8677140E-001, 7.0672160E-001, 5.7111883E-001, 4.8060387E-001, 4.2256406E-001
 2.2350161E+002, 1.0232319E+002, 4.2788998E+002, 7.5500870E+000, 5.4854894E+000, 3.8335025E+000, 2.4604166E+000, 1.5059955E+000, 9.9438709E-001, 6.9996482E-001, 5.6292981E-001, 4.7674331E-001, 4.3766561E-001
 2.2501429E+002, 1.0279550E+002, 4.2778394E+002, 7.5095472E+000, 5.4576755E+000, 3.8112133E+000, 2.4508564E+000, 1.5002393E+000, 9.9077052E-001, 7.0147914E-001, 5.7636291E-001, 4.7092766E-001, 4.1575569E-001
 2.2650485E+002, 1.0305721E+002, 4.2780966E+002, 7.5391235E+000, 5.4969769E+000, 3.8403645E+000, 2.4650571E+000, 1.5070317E+000, 9.9487323E-001, 7.0311069E-001, 5.7389057E-001, 4.8151162E-001, 4.2450911E-001
 2.2800989E+002, 1.0327897E+002, 4.2772565E+002, 7.5215688E+000, 5.4863534E+000, 3.8314135E+000, 2.4639835E+000, 1.5091764E+000, 9.9005878E-001, 7.0606560E-001, 5.6779283E-001, 4.7422850E-001, 4.2205033E-001
 2.2951058E+002, 1.0354711E+002, 4.2776852E+002, 7.5758123E+000, 5.5020523E+000, 3.8359845E+000, 2.4677377E+000, 1.5107621E+000, 9.9380815E-001, 7.2436881E-001, 5.9276330E-001, 4.9173215E-001, 4.1944593E-001
 2.3100331E+002, 1.0315356E+002, 4.2771957E+002, 7.5742493E+000, 5.5041313E+000, 3.8318238E+000, 2.4622221E+000, 1.5090662E+000, 9.9625844E-001, 7.1791226E-001, 5.9104508E-001, 5.1493877E-001, 4.3904397E-001
 2.3251193E+002, 1.0281132E+002, 4.2769601E+002, 7.5629025E+000, 5.5128593E+000, 3.8394415E+000, 2.4685531E+000, 1.5131651E+000, 9.9568778E-001, 7.1081936E-001, 5.7679176E-001, 5.0789809E-001, 4.5794776E-001
 2.3400767E+002, 1.0287207E+002, 4.2769788E+002, 7.5562496E+000, 5.5094843E+000, 3.8384557E+000, 2.4693878E+000, 1.5137533E+000, 9.9815822E-001, 7.0575291E-001, 5.6727129E-001, 4.7354311E-001, 4.2420760E-001
 2.3550118E+002, 1.0316235E+002, 4.2773819E+002, 7.5921664E+000, 5.5107656E+000, 3.8402817E+000, 2.4709156E+000, 1.5155652E+000, 9.9941307E-001, 7.1812767E-001, 5.8502108E-001, 4.9516949E-001, 4.2906630E-001
 2.3700859E+002, 1.0395171E+002, 4.2762820E+002, 7.5540285E+000, 5.5016441E+000, 3.8367846E+000, 2.4690695E+000, 1.5146072E+000, 9.7341329E-001, 7.3933566E-001, 5.9929591E-001, 4.9403384E-001, 4.2157879E-001
 2.3850327E+002, 1.0393143E+002, 4.2756775E+002, 7.5802236E+000, 5.5064411E+000, 3.8387690E+000, 2.4713726E+000, 1.5158632E+000, 9.8066550E-001, 7.4104816E-001, 5.9809232E-001, 4.9165776E-001, 4.2970973E-001
 2.4001351E+002, 1.0373083E+002, 4.2760135E+002, 7.5931606E+000, 5.5215511E+000, 3.8462083E+000, 2.4791284E+000, 1.5199592E+000, 9.8652554E-001, 7.2727025E-001, 5.8059376E-001, 4.9271509E-001, 4.4661734E-001
 2.4150819E+002, 1.0322942E+002, 4.2767242E+002, 7.6395426E+000, 5.5356274E+000, 3.8470061E+000, 2.4748397E+000, 1.5171920E+000, 9.9756229E-001, 7.4705023E-001, 6.0551167E-001, 4.9621487E-001, 4.3003619E-001
 2.4300286E+002, 1.0267670E+002, 4.2775613E+002, 7.6309085E+000, 5.5348868E+000, 3.8582132E+000, 2.4826856E+000, 1.5236286E+000, 9.9721915E-001, 7.3699260E-001, 6.0868222E-001, 5.2417046E-001, 4.6757337E-001
 2.4451311E+002, 1.0267667E+002, 4.2772977E+002, 7.5710053E+000, 5.5247426E+000, 3.8578370E+000, 2.4884892E+000, 1.5267085E+000, 1.0093952E+000, 7.0164406E-001, 5.6789798E-001, 4.8093128E-001, 4.3526471E-001
 2.4600778E+002, 1.0316303E+002, 4.2761749E+002, 7.5815749E+000, 5.5146894E+000, 3.8466213E+000, 2.4782352E+000, 1.5223159E+000, 1.0060261E+000, 7.2782224E-001, 6.0599315E-001, 5.2764249E-001, 4.4799429E-001
 2.4750246E+002, 1.0351275E+002, 4.2760287E+002, 7.5398793E+000, 5.5059853E+000, 3.8490961E+000, 2.4858308E+000, 1.5274795E+000, 1.0010356E+000, 7.4430305E-001, 6.0269344E-001, 5.0124210E-001, 4.4032353E-001
 2.4901270E+002, 1.0279922E+002, 4.2763889E+002, 7.4973097E+000, 5.4913588E+000, 3.8488324E+000, 2.4884691E+000, 1.5291924E+000, 1.0112463E+000, 7.2214931E-001, 5.8913934E-001, 4.9999627E-001, 4.4793972E-001
 2.5050737E+002, 1.0321294E+002, 4.2765848E+002, 7.5485592E+000, 5.5205951E+000, 3.8589742E+000, 2.4919877E+000, 1.5314635E+000, 1.0141175E+000, 7.0878232E-001, 5.7910466E-001, 4.9180269E-001, 4.3692315E-001
 2.5200205E+002, 1.0392053E+002, 4.2761859E+002, 7.5751553E+000, 5.5143695E+000, 3.8529139E+000, 2.4853294E+000, 1.5268756E+000, 1.0132223E+000, 7.1125549E-001, 5.8581984E-001, 5.0117016E-001, 4.4575569E-001
 2.5350313E+002, 1.0459471E+002, 4.2753149E+002, 7.6055398E+000, 5.5185761E+000, 3.8385599E+000, 2.4813859E+000, 1.5270034E+000, 1.0083157E+000, 7.1715599E-001, 5.7987255E-001, 4.8404211E-001, 4.2506763E-001
 2.5501051E+002, 1.0456033E+002, 4.2755518E+002, 7.6236486E+000, 5.5393734E+000, 3.8596232E+000, 2.4956052E+000, 1.5353999E+000, 1.0171075E+000, 7.1251416E-001, 5.7748640E-001, 4.8680723E-001, 4.3203589E-001
 2.5650254E+002, 1.0422720E+002, 4.2758850E+002, 7.5665622E+000, 5.5183668E+000, 3.8584304E+000, 2.4944708E+000, 1.5338387E+000, 1.0174541E+000, 7.1241891E-001, 5.7978213E-001, 4.9092463E-001, 4.2966104E-001
 2.5800713E+002, 1.0461324E+002, 4.2757150E+002, 7.6328106E+000, 5.5404830E+000, 3.8641586E+000, 2.4945400E+000, 1.5362458E+000, 1.0193744E+000, 7.1882516E-001, 5.8977729E-001, 5.0421917E-001, 4.3787810E-001
 2.5951172E+002, 1.0456056E+002, 4.2761920E+002, 7.6645994E+000, 5.5584450E+000, 3.8754900E+000, 2.5035963E+000, 1.5406861E+000, 1.0173585E+000, 7.4135524E-001, 6.0253507E-001, 5.1039881E-001, 4.4628322E-001
 2.6100096E+002, 1.0479939E+002, 4.2762247E+002, 7.6361790E+000, 5.5462790E+000, 3.8688061E+000, 2.5014851E+000, 1.5401503E+000, 1.0201608E+000, 7.2714323E-001, 5.9505451E-001, 5.0404119E-001, 4.4321957E-001
 2.6250555E+002, 1.0456863E+002, 4.2756131E+002, 7.6347685E+000, 5.5396352E+000, 3.8611660E+000, 2.4928980E+000, 1.5373679E+000, 1.0228777E+000, 7.1483618E-001, 5.8301985E-001, 4.8859939E-001, 4.3458605E-001
 2.6401015E+002, 1.0464286E+002, 4.2753470E+002, 7.6498623E+000, 5.5453176E+000, 3.8690467E+000, 2.5000243E+000, 1.5411148E+000, 1.0203834E+000, 7.3390770E-001, 6.0659891E-001, 5.1647186E-001, 4.4437313E-001
 2.6551474E+002, 1.0451856E+002, 4.2760461E+002, 7.5983605E+000, 5.5350575E+000, 3.8646080E+000, 2.5018504E+000, 1.5412228E+000, 1.0230597E+000, 7.1367723E-001, 5.8423501E-001, 4.9129048E-001, 4.3542138E-001
 2.6700398E+002, 1.0443027E+002, 4.2759650E+002, 7.6067448E+000, 5.5383806E+000, 3.8680513E+000, 2.4964252E+000, 1.5390279E+000, 1.0248927E+000, 7.1432197E-001, 5.8929336E-001, 5.0109357E-001, 4.4308189E-001
 2.6850233E+002, 1.0450730E+002, 4.2768161E+002, 7.6468349E+000, 5.5474887E+000, 3.8761806E+000, 2.5077190E+000, 1.5479883E+000, 1.0240661E+000, 7.6064926E-001, 6.4604235E-001, 5.5071020E-001, 4.7620505E-001
 2.7000767E+002, 1.0521399E+002, 4.2762833E+002, 7.6475139E+000, 5.5359240E+000, 3.8667653E+000, 2.5064967E+000, 1.5494177E+000, 1.0255936E+000, 7.3861796E-001, 6.0218322E-001, 5.0656307E-001, 4.4536766E-001
 2.7151163E+002, 1.0536801E+002, 4.2757864E+002, 7.6058335E+000, 5.5232553E+000, 3.8576207E+000, 2.5004129E+000, 1.5492384E+000, 1.0178411E+000, 7.8251940E-001, 6.2659591E-001, 5.2213627E-001, 4.5826703E-001
 2.7300040E+002, 1.0535114E+002, 4.2767435E+002, 7.5415554E+000, 5.5227728E+000, 3.8719184E+000, 2.5176950E+000, 1.5532802E+000, 1.0275978E+000, 7.5248486E-001, 6.1542886E-001, 5.1685196E-001, 4.4670397E-001
 2.7450437E+002, 1.0542518E+002, 4.2774652E+002, 7.6501665E+000, 5.5665407E+000, 3.8877273E+000, 2.5152760E+000, 1.5527145E+000, 1.0371073E+000, 7.2556043E-001, 6.1534315E-001, 5.2974743E-001, 4.6359479E-001
 2.7600833E+002, 1.0558469E+002, 4.2773965E+002, 7.6724138E+000, 5.5662231E+000, 3.8869252E+000, 2.5107074E+000, 1.5517091E+000, 1.0350394E+000, 7.2633660E-001, 5.9946883E-001, 5.2266651E-001, 4.6320570E-001
 2.7751229E+002, 1.0448122E+002, 4.2768332E+002, 7.6749148E+000, 5.5619955E+000, 3.8782892E+000, 2.5105932E+000, 1.5531224E+000, 1.0332388E+000, 7.2600317E-001, 5.9092492E-001, 4.9928758E-001, 4.4086197E-001
 2.7900106E+002, 1.0473931E+002, 4.2771091E+002, 7.7077193E+000, 5.5681596E+000, 3.8791072E+000, 2.5146410E+000, 1.5568507E+000, 1.0203433E+000, 7.6255161E-001, 6.0975647E-001, 5.0589436E-001, 4.4287738E-001
 2.8050503E+002, 1.0503238E+002, 4.2772147E+002, 7.6059589E+000, 5.5390420E+000, 3.8823180E+000, 2.5173833E+000, 1.5590191E+000, 1.0361284E+000, 7.4938709E-001, 6.1379373E-001, 5.1969558E-001, 4.6316317E-001
 2.8200899E+002, 1.0494164E+002, 4.2770901E+002, 7.6389136E+000, 5.5526695E+000, 3.8811057E+000, 2.5138881E+000, 1.5584962E+000, 1.0405000E+000, 7.3792058E-001, 6.1548316E-001, 5.2119190E-001, 4.5208982E-001
 2.8351295E+002, 1.0521721E+002, 4.2782254E+002, 7.6916232E+000, 5.5783081E+000, 3.8970726E+000, 2.5243816E+000, 1.5622940E+000, 1.0422266E+000, 7.3146147E-001, 6.0894305E-001, 5.2272534E-001, 4.6205610E-001
 2.8500172E+002, 1.0597616E+002, 4.2784085E+002, 7.6973720E+000, 5.5750017E+000, 3.8932142E+000, 2.5201509E+000, 1.5610696E+000, 1.0433964E+000, 7.1790826E-001, 5.9969008E-001, 5.1948506E-001, 4.8313031E-001
 2.8650568E+002, 1.0636741E+002, 4.2780441E+002, 7.6674747E+000, 5.5580974E+000, 3.8855872E+000, 2.5225031E+000, 1.5637174E+000, 1.0417252E+000, 7.2968870E-001, 6.0085940E-001, 5.1176596E-001, 4.7010761E-001
 2.8800965E+002, 1.0671262E+002, 4.2783392E+002, 7.6283050E+000, 5.5482464E+000, 3.8800309E+000, 2.5171998E+000, 1.5635666E+000, 1.0396864E+000, 7.3685390E-001, 5.9957719E-001, 5.0795150E-001, 4.4855583E-001
 2.8951361E+002, 1.0705975E+002, 4.2784631E+002, 7.5997958E+000, 5.5421243E+000, 3.8865256E+000, 2.5241511E+000, 1.5678105E+000, 1.0424511E+000, 7.5008410E-001, 6.2775868E-001, 5.4125762E-001, 4.6611518E-001
 2.9100238E+002, 1.0722414E+002, 4.2787820E+002, 7.7018595E+000, 5.5724373E+000, 3.8992944E+000, 2.5314851E+000, 1.5711577E+000, 1.0473492E+000, 7.6422292E-001, 6.4656174E-001, 5.3873903E-001, 4.7412363E-001
 2.9250634E+002, 1.0749114E+002, 4.2793054E+002, 7.6882119E+000, 5.5693502E+000, 3.8931890E+000, 2.5261827E+000, 1.5702792E+000, 1.0494219E+000, 7.3434728E-001, 6.0844892E-001, 5.1794088E-001, 4.6421850E-001
 2.9401031E+002, 1.0664205E+002, 4.2791040E+002, 7.7244005E+000, 5.5842214E+000, 3.9051740E+000, 2.5348732E+000, 1.5742072E+000, 1.0516301E+000, 7.3252076E-001, 6.1962622E-001, 5.3580850E-001, 4.8132938E-001
 2.9551427E+002, 1.0636884E+002, 4.2800174E+002, 7.7342057E+000, 5.5929441E+000, 3.9104528E+000, 2.5379429E+000, 1.5780770E+000, 1.0518701E+000, 7.6512682E-001, 6.2915331E-001, 5.3228134E-001, 4.7151229E-001
 2.9700304E+002, 1.0650126E+002, 4.2802609E+002, 7.7184672E+000, 5.5915389E+000, 3.9150240E+000, 2.5407767E+000, 1.5783889E+000, 1.0563798E+000, 7.2914398E-001, 6.0153073E-001, 5.1207393E-001, 4.6818039E-001
 2.9850700E+002, 1.0648694E+002, 4.2810419E+002, 7.7535820E+000, 5.6021280E+000, 3.9141126E+000, 2.5365698E+000, 1.5774828E+000, 1.0537716E+000, 7.4777132E-001, 6.2926215E-001, 5.3965265E-001, 4.6425226E-001
 3.0001097E+002, 1.0630962E+002, 4.2812985E+002, 7.8161578E+000, 5.6254129E+000, 3.9215674E+000, 2.5421009E+000, 1.5821809E+000, 1.0503268E+000, 7.7799344E-001, 6.5397269E-001, 5.8134884E-001, 5.0936389E-001
 3.0151493E+002, 1.0665936E+002, 4.2804507E+002, 7.8260288E+000, 5.6248121E+000, 3.9198427E+000, 2.5439000E+000, 1.5807133E+000, 1.0545398E+000, 7.5160116E-001, 6.2452334E-001, 5.5557472E-001, 5.0158828E-001
 3.0300978E+002, 1.0714266E+002, 4.2798779E+002, 7.5457196E+000, 5.5261993E+000, 3.8782175E+000, 2.5133474E+000, 1.5617965E+000, 1.0465592E+000, 7.3364395E-001, 6.0499901E-001, 5.1824611E-001, 4.8586813E-001
 3.0450071E+002, 1.0704981E+002, 4.2783102E+002, 7.2893457E+000, 5.4212422E+000, 3.8307822E+000, 2.4981346E+000, 1.5537773E+000, 1.0388329E+000, 7.2447592E-001, 5.9979421E-001, 5.0888610E-001, 4.5536077E-001
 3.0601720E+002, 1.0656553E+002, 4.2765472E+002, 7.1573582E+000, 5.3788643E+000, 3.8121853E+000, 2.4839563E+000, 1.5421699E+000, 1.0329173E+000, 7.1296763E-001, 5.8238769E-001, 4.9808609E-001, 4.3816534E-001
 3.0750397E+002, 1.0545152E+002, 4.2745807E+002, 6.9403634E+000, 5.3091655E+000, 3.7889109E+000, 2.4732170E+000, 1.5307177E+000, 1.0241026E+000, 7.2513151E-001, 5.6253368E-001, 4.9023566E-001, 4.3653321E-001
 3.0902944E+002, 1.0417625E+002, 4.2721399E+002, 6.7373338E+000, 5.2366629E+000, 3.7615726E+000, 2.4611375E+000, 1.5185394E+000, 1.0143366E+000, 7.1893156E-001, 5.4770619E-001, 4.5059523E-001, 4.0150008E-001
 3.1052316E+002, 1.0321374E+002, 4.2685941E+002, 6.5786457E+000, 5.1984558E+000, 3.7430074E+000, 2.4569664E+000, 1.5150503E+000, 1.0080222E+000, 7.1269822E-001, 5.4824430E-001, 4.3863899E-001, 3.7211055E-001
 3.1201033E+002, 1.0202890E+002, 4.2663306E+002, 6.5392547E+000, 5.2170606E+000, 3.7558043E+000, 2.4558685E+000, 1.5129913E+000, 1.0040927E+000, 7.0748883E-001, 5.4241008E-001, 4.3470761E-001, 3.6677259E-001
 3.1350424E+002, 1.0016899E+002, 4.2641663E+002, 6.5501790E+000, 5.2462802E+000, 3.7815197E+000, 2.4635661E+000, 1.5115285E+000, 9.9917960E-001, 7.0180166E-001, 5.3646517E-001, 4.2798230E-001, 3.5963103E-001
 3.1502792E+002, 9.8245621E+001, 4.2620340E+002, 6.5276651E+000, 5.2707820E+000, 3.8141003E+000, 2.4849162E+000, 1.5205482E+000, 9.9983460E-001, 6.9619143E-001, 5.2803111E-001, 4.1935420E-001, 3.5168612E-001
 3.1651717E+002, 9.6391998E+001, 4.2591513E+002, 6.5286636E+000, 5.2879224E+000, 3.8359518E+000, 2.5006840E+000, 1.5308735E+000, 1.0052905E+000, 6.9565535E-001, 5.2386057E-001, 4.1242164E-001, 3.4474444E-001
 3.1801652E+002, 9.4636261E+001, 4.2571469E+002, 6.5005093E+000, 5.3051081E+000, 3.8528812E+000, 2.5123091E+000, 1.5323429E+000, 1.0052398E+000, 6.9672179E-001, 5.2319771E-001, 4.1007918E-001, 3.3901152E-001
