s,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2
 1.7140077E+003, 1.3696814E+002, 5.1373859E+002, 1.0996239E+001, 9.8281641E+000, 7.9093933E+000, 5.1993828E+000, 3.6261456E+000, 2.5657074E+000, 1.8626744E+000, 1.5701084E+000, 1.3177544E+000, 1.1496704E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2819250E+000, 2.2230413E+000, 2.3790822E+000, 2.4001098E+000, 2.4019246E+000, 2.4020820E+000, 2.4021096E+000, 2.4021115E+000, 2.4021118E+000, 2.4128826E+000, 2.4554417E+000, 2.4948454E+000, 2.5416195E+000, 2.5729516E+000, 2.5993516E+000, 2.6263514E+000, 2.6426203E+000, 2.6598613E+000, 9.6199999E+000
 1.7160085E+003, 1.3682964E+002, 5.1383856E+002, 1.0986384E+001, 9.8925686E+000, 7.8910365E+000, 5.2013350E+000, 3.6259394E+000, 2.5642896E+000, 1.8610445E+000, 1.5686532E+000, 1.3174987E+000, 1.1486058E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2817934E+000, 2.2227359E+000, 2.3790228E+000, 2.4001031E+000, 2.4019237E+000, 2.4020820E+000, 2.4021096E+000, 2.4021115E+000, 2.4021118E+000, 2.4125278E+000, 2.4550643E+000, 2.4945111E+000, 2.5413470E+000, 2.5727212E+000, 2.5991578E+000, 2.6261976E+000, 2.6424942E+000, 2.6597617E+000, 9.6199999E+000
 1.7180037E+003, 1.3660832E+002, 5.1407874E+002, 1.0981940E+001, 9.8776703E+000, 7.8913746E+000, 5.1997004E+000, 3.6297965E+000, 2.5693417E+000, 1.8640833E+000, 1.5704803E+000, 1.3172321E+000, 1.1463038E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2816619E+000, 2.2224307E+000, 2.3789637E+000, 2.4000964E+000, 2.4019229E+000, 2.4020817E+000, 2.4021096E+000, 2.4021115E+000, 2.4021118E+000, 2.4121757E+000, 2.4546883E+000, 2.4941781E+000, 2.5410757E+000, 2.5724916E+000, 2.5989649E+000, 2.6260448E+000, 2.6423686E+000, 2.6596625E+000, 9.6199999E+000
 1.7200079E+003, 1.3659880E+002, 5.1449738E+002, 1.1043412E+001, 9.9050245E+000, 7.8785639E+000, 5.1965179E+000, 3.6244047E+000, 2.5663621E+000, 1.8617185E+000, 1.5679408E+000, 1.3152692E+000, 1.1499168E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2815301E+000, 2.2221253E+000, 2.3789043E+000, 2.4000895E+000, 2.4019222E+000, 2.4020815E+000, 2.4021096E+000, 2.4021115E+000, 2.4021118E+000, 2.4118252E+000, 2.4543126E+000, 2.4938450E+000, 2.5408041E+000, 2.5722623E+000, 2.5987720E+000, 2.6258919E+000, 2.6422434E+000, 2.6595638E+000, 9.6199999E+000
 1.7220014E+003, 1.3711369E+002, 5.1437042E+002, 1.0972932E+001, 9.8941526E+000, 7.8912706E+000, 5.1927352E+000, 3.6241009E+000, 2.5654099E+000, 1.8602314E+000, 1.5671532E+000, 1.3154991E+000, 1.1457068E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2813984E+000, 2.2218201E+000, 2.3788452E+000, 2.4000828E+000, 2.4019213E+000, 2.4020815E+000, 2.4021094E+000, 2.4021115E+000, 2.4021118E+000, 2.4114769E+000, 2.4539375E+000, 2.4935124E+000, 2.5405333E+000, 2.5720332E+000, 2.5985796E+000, 2.6257398E+000, 2.6421187E+000, 2.6594653E+000, 9.6199999E+000
 1.7240005E+003, 1.3740492E+002, 5.1502887E+002, 1.1038548E+001, 9.9102411E+000, 7.9457812E+000, 5.2015495E+000, 3.6244123E+000, 2.5635457E+000, 1.8601766E+000, 1.5666802E+000, 1.3149737E+000, 1.1475822E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2812670E+000, 2.2215152E+000, 2.3787858E+000, 2.4000762E+000, 2.4019206E+000, 2.4020813E+000, 2.4021094E+000, 2.4021115E+000, 2.4021118E+000, 2.4111311E+000, 2.4535637E+000, 2.4931805E+000, 2.5402629E+000, 2.5718050E+000, 2.5983880E+000, 2.6255882E+000, 2.6419945E+000, 2.6593676E+000, 9.6199999E+000
 1.7260099E+003, 1.3738147E+002, 5.1442322E+002, 1.0973789E+001, 9.9113846E+000, 7.8687391E+000, 5.1903272E+000, 3.6200888E+000, 2.5618546E+000, 1.8592103E+000, 1.5667025E+000, 1.3143691E+000, 1.1482000E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2811351E+000, 2.2212086E+000, 2.3787265E+000, 2.4000692E+000, 2.4019198E+000, 2.4020810E+000, 2.4021094E+000, 2.4021115E+000, 2.4021118E+000, 2.4107859E+000, 2.4531887E+000, 2.4928477E+000, 2.5399921E+000, 2.5715761E+000, 2.5981958E+000, 2.6254365E+000, 2.6418703E+000, 2.6592698E+000, 9.6199999E+000
 1.7280018E+003, 1.3710834E+002, 5.1512457E+002, 1.1027240E+001, 9.8986378E+000, 7.9192910E+000, 5.2011089E+000, 3.6254990E+000, 2.5652921E+000, 1.8603536E+000, 1.5670822E+000, 1.3143666E+000, 1.1469535E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2810032E+000, 2.2209022E+000, 2.3786669E+000, 2.4000626E+000, 2.4019189E+000, 2.4020808E+000, 2.4021094E+000, 2.4021115E+000, 2.4021118E+000, 2.4104440E+000, 2.4528148E+000, 2.4925160E+000, 2.5397220E+000, 2.5713482E+000, 2.5980043E+000, 2.6252854E+000, 2.6417465E+000, 2.6591725E+000, 9.6199999E+000
 1.7300030E+003, 1.3673448E+002, 5.1481683E+002, 1.0996487E+001, 9.7802601E+000, 7.8039474E+000, 5.2065768E+000, 3.6272218E+000, 2.5635176E+000, 1.8577293E+000, 1.5639833E+000, 1.3113641E+000, 1.1452819E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2808720E+000, 2.2205966E+000, 2.3786077E+000, 2.4000559E+000, 2.4019182E+000, 2.4020808E+000, 2.4021094E+000, 2.4021115E+000, 2.4021118E+000, 2.4101050E+000, 2.4524426E+000, 2.4921854E+000, 2.5394530E+000, 2.5711210E+000, 2.5978136E+000, 2.6251349E+000, 2.6416235E+000, 2.6590760E+000, 9.6199999E+000
 1.7320105E+003, 1.3691386E+002, 5.1462347E+002, 1.1035310E+001, 9.8722582E+000, 7.9102106E+000, 5.2102709E+000, 3.6324403E+000, 2.5676360E+000, 1.8611267E+000, 1.5664055E+000, 1.3134836E+000, 1.1461707E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2807411E+000, 2.2202904E+000, 2.3785481E+000, 2.4000490E+000, 2.4019175E+000, 2.4020805E+000, 2.4021094E+000, 2.4021115E+000, 2.4021118E+000, 2.4097674E+000, 2.4520693E+000, 2.4918537E+000, 2.5391831E+000, 2.5708933E+000, 2.5976226E+000, 2.6249843E+000, 2.6415005E+000, 2.6589792E+000, 9.6199999E+000
 1.7340065E+003, 1.3730244E+002, 5.1449146E+002, 1.1012640E+001, 9.8311691E+000, 7.8557134E+000, 5.2056475E+000, 3.6244493E+000, 2.5633960E+000, 1.8583516E+000, 1.5647449E+000, 1.3128498E+000, 1.1439207E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2806109E+000, 2.2199848E+000, 2.3784888E+000, 2.4000423E+000, 2.4019165E+000, 2.4020803E+000, 2.4021094E+000, 2.4021115E+000, 2.4021118E+000, 2.4094329E+000, 2.4516973E+000, 2.4915230E+000, 2.5389142E+000, 2.5706663E+000, 2.5974321E+000, 2.6248343E+000, 2.6413777E+000, 2.6588829E+000, 9.6199999E+000
 1.7360124E+003, 1.3715190E+002, 5.1426721E+002, 1.1039164E+001, 9.8815088E+000, 7.9135609E+000, 5.2112284E+000, 3.6340058E+000, 2.5679581E+000, 1.8592981E+000, 1.5639566E+000, 1.3110626E+000, 1.1441078E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2804813E+000, 2.2196791E+000, 2.3784292E+000, 2.4000354E+000, 2.4019158E+000, 2.4020803E+000, 2.4021094E+000, 2.4021115E+000, 2.4021118E+000, 2.4091012E+000, 2.4513261E+000, 2.4911928E+000, 2.5386457E+000, 2.5704398E+000, 2.5972424E+000, 2.6246846E+000, 2.6412556E+000, 2.6587870E+000, 9.6199999E+000
 1.7380026E+003, 1.3709880E+002, 5.1459088E+002, 1.1015829E+001, 9.9148483E+000, 7.9212937E+000, 5.2063670E+000, 3.6286290E+000, 2.5669465E+000, 1.8594335E+000, 1.5649816E+000, 1.3120422E+000, 1.1433104E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2803522E+000, 2.2193739E+000, 2.3783698E+000, 2.4000287E+000, 2.4019151E+000, 2.4020801E+000, 2.4021094E+000, 2.4021115E+000, 2.4021118E+000, 2.4087732E+000, 2.4509559E+000, 2.4908636E+000, 2.5383780E+000, 2.5702140E+000, 2.5970531E+000, 2.6245353E+000, 2.6411340E+000, 2.6586919E+000, 9.6199999E+000
 1.7400146E+003, 1.3701024E+002, 5.1432611E+002, 1.1018519E+001, 9.8897085E+000, 7.8857126E+000, 5.2045364E+000, 3.6294501E+000, 2.5645463E+000, 1.8561826E+000, 1.5607452E+000, 1.3079635E+000, 1.1416413E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2802228E+000, 2.2190678E+000, 2.3783102E+000, 2.4000218E+000, 2.4019141E+000, 2.4020798E+000, 2.4021094E+000, 2.4021115E+000, 2.4021118E+000, 2.4084480E+000, 2.4505858E+000, 2.4905343E+000, 2.5381103E+000, 2.5699883E+000, 2.5968637E+000, 2.6243863E+000, 2.6410124E+000, 2.6585968E+000, 9.6199999E+000
 1.7420131E+003, 1.3682390E+002, 5.1445508E+002, 1.1054276E+001, 9.9035683E+000, 7.9503388E+000, 5.2110095E+000, 3.6322808E+000, 2.5687144E+000, 1.8606941E+000, 1.5646423E+000, 1.3105743E+000, 1.1425694E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2800930E+000, 2.2187610E+000, 2.3782504E+000, 2.4000151E+000, 2.4019134E+000, 2.4020798E+000, 2.4021094E+000, 2.4021115E+000, 2.4021118E+000, 2.4081252E+000, 2.4502156E+000, 2.4902046E+000, 2.5378423E+000, 2.5697625E+000, 2.5966744E+000, 2.6242373E+000, 2.6408911E+000, 2.6585016E+000, 9.6199999E+000
 1.7440107E+003, 1.3664470E+002, 5.1444550E+002, 1.1011469E+001, 9.9137878E+000, 7.8788409E+000, 5.2123780E+000, 3.6290720E+000, 2.5642955E+000, 1.8562901E+000, 1.5613248E+000, 1.3090123E+000, 1.1406568E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2799634E+000, 2.2184546E+000, 2.3781908E+000, 2.4000082E+000, 2.4019127E+000, 2.4020796E+000, 2.4021094E+000, 2.4021115E+000, 2.4021118E+000, 2.4078074E+000, 2.4498472E+000, 2.4898765E+000, 2.5375757E+000, 2.5695379E+000, 2.5964863E+000, 2.6240890E+000, 2.6407704E+000, 2.6584074E+000, 9.6199999E+000
 1.7460086E+003, 1.3660384E+002, 5.1449103E+002, 1.0994701E+001, 9.8452930E+000, 7.9143715E+000, 5.2108126E+000, 3.6338463E+000, 2.5707023E+000, 1.8608234E+000, 1.5637892E+000, 1.3089259E+000, 1.1422462E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2798338E+000, 2.2181482E+000, 2.3781312E+000, 2.4000015E+000, 2.4019117E+000, 2.4020793E+000, 2.4021094E+000, 2.4021115E+000, 2.4021118E+000, 2.4074931E+000, 2.4494796E+000, 2.4895489E+000, 2.5373094E+000, 2.5693135E+000, 2.5962985E+000, 2.6239414E+000, 2.6406503E+000, 2.6583135E+000, 9.6199999E+000
 1.7480111E+003, 1.3661792E+002, 5.1454590E+002, 1.1041996E+001, 9.8748741E+000, 7.9248333E+000, 5.2077579E+000, 3.6247439E+000, 2.5624413E+000, 1.8554432E+000, 1.5600954E+000, 1.3082671E+000, 1.1380432E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2797039E+000, 2.2178414E+000, 2.3780713E+000, 2.3999946E+000, 2.4019110E+000, 2.4020793E+000, 2.4021091E+000, 2.4021115E+000, 2.4021118E+000, 2.4071827E+000, 2.4491122E+000, 2.4892213E+000, 2.5370431E+000, 2.5690894E+000, 2.5961111E+000, 2.6237938E+000, 2.6405303E+000, 2.6582201E+000, 9.6199999E+000
 1.7500018E+003, 1.3679698E+002, 5.1448254E+002, 1.1045348E+001, 9.8551006E+000, 7.8948684E+000, 5.2116814E+000, 3.6311779E+000, 2.5653718E+000, 1.8573226E+000, 1.5614818E+000, 1.3080989E+000, 1.1421350E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2795740E+000, 2.2175348E+000, 2.3780117E+000, 2.3999879E+000, 2.4019103E+000, 2.4020791E+000, 2.4021091E+000, 2.4021115E+000, 2.4021118E+000, 2.4068770E+000, 2.4487460E+000, 2.4888947E+000, 2.5367777E+000, 2.5688660E+000, 2.5959241E+000, 2.6236467E+000, 2.6404109E+000, 2.6581268E+000, 9.6199999E+000
 1.7520088E+003, 1.3676906E+002, 5.1434546E+002, 1.1048939E+001, 9.8783770E+000, 7.9093976E+000, 5.2087169E+000, 3.6297989E+000, 2.5653548E+000, 1.8574200E+000, 1.5620811E+000, 1.3086168E+000, 1.1393257E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2794440E+000, 2.2172279E+000, 2.3779519E+000, 2.3999810E+000, 2.4019094E+000, 2.4020789E+000, 2.4021091E+000, 2.4021115E+000, 2.4021118E+000, 2.4065754E+000, 2.4483798E+000, 2.4885681E+000, 2.5365126E+000, 2.5686429E+000, 2.5957375E+000, 2.6234999E+000, 2.6402917E+000, 2.6580338E+000, 9.6199999E+000
 1.7540005E+003, 1.3640955E+002, 5.1459259E+002, 1.1016539E+001, 9.8013563E+000, 7.8944416E+000, 5.2110868E+000, 3.6299057E+000, 2.5665107E+000, 1.8570483E+000, 1.5598457E+000, 1.3061464E+000, 1.1382850E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2793140E+000, 2.2169209E+000, 2.3778920E+000, 2.3999741E+000, 2.4019086E+000, 2.4020786E+000, 2.4021091E+000, 2.4021115E+000, 2.4021118E+000, 2.4062786E+000, 2.4480143E+000, 2.4882419E+000, 2.5362477E+000, 2.5684199E+000, 2.5955510E+000, 2.6233535E+000, 2.6401727E+000, 2.6579413E+000, 9.6199999E+000
 1.7560052E+003, 1.3603534E+002, 5.1473108E+002, 1.1005822E+001, 9.8800287E+000, 7.8954811E+000, 5.2153988E+000, 3.6328278E+000, 2.5681796E+000, 1.8576708E+000, 1.5614843E+000, 1.3076094E+000, 1.1378875E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2791841E+000, 2.2166138E+000, 2.3778319E+000, 2.3999674E+000, 2.4019077E+000, 2.4020786E+000, 2.4021091E+000, 2.4021115E+000, 2.4021118E+000, 2.4059870E+000, 2.4476495E+000, 2.4879162E+000, 2.5359831E+000, 2.5681975E+000, 2.5953650E+000, 2.6232073E+000, 2.6400542E+000, 2.6578493E+000, 9.6199999E+000
 1.7580132E+003, 1.3576811E+002, 5.1476422E+002, 1.1016383E+001, 9.7747965E+000, 7.9385018E+000, 5.2142487E+000, 3.6298146E+000, 2.5669754E+000, 1.8575470E+000, 1.5606999E+000, 1.3068198E+000, 1.1386067E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2790536E+000, 2.2163055E+000, 2.3777719E+000, 2.3999605E+000, 2.4019070E+000, 2.4020784E+000, 2.4021091E+000, 2.4021115E+000, 2.4021118E+000, 2.4057000E+000, 2.4472837E+000, 2.4875896E+000, 2.5357180E+000, 2.5679746E+000, 2.5951786E+000, 2.6230609E+000, 2.6399355E+000, 2.6577570E+000, 9.6199999E+000
 1.7600031E+003, 1.3611414E+002, 5.1512103E+002, 1.1061376E+001, 9.8653755E+000, 7.8777122E+000, 5.2078576E+000, 3.6301601E+000, 2.5663037E+000, 1.8560431E+000, 1.5593750E+000, 1.3055342E+000, 1.1366127E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2789234E+000, 2.2159982E+000, 2.3777120E+000, 2.3999536E+000, 2.4019063E+000, 2.4020782E+000, 2.4021091E+000, 2.4021115E+000, 2.4021118E+000, 2.4054201E+000, 2.4469202E+000, 2.4872644E+000, 2.5354540E+000, 2.5677528E+000, 2.5949934E+000, 2.6229155E+000, 2.6398177E+000, 2.6576655E+000, 9.6199999E+000
 1.7620148E+003, 1.3612299E+002, 5.1519641E+002, 1.1058002E+001, 9.9326735E+000, 7.9351878E+000, 5.2137389E+000, 3.6332715E+000, 2.5692623E+000, 1.8570446E+000, 1.5592102E+000, 1.3059585E+000, 1.1347376E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2787932E+000, 2.2156906E+000, 2.3776519E+000, 2.3999469E+000, 2.4019053E+000, 2.4020782E+000, 2.4021091E+000, 2.4021115E+000, 2.4021118E+000, 2.4051461E+000, 2.4465566E+000, 2.4869394E+000, 2.5351903E+000, 2.5675311E+000, 2.5948081E+000, 2.6227703E+000, 2.6397002E+000, 2.6575744E+000, 9.6199999E+000
 1.7640147E+003, 1.3604379E+002, 5.1480145E+002, 1.1034485E+001, 1.0003999E+001, 7.8932753E+000, 5.2111101E+000, 3.6294158E+000, 2.5667517E+000, 1.8565594E+000, 1.5594007E+000, 1.3050710E+000, 1.1365292E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2786629E+000, 2.2153821E+000, 2.3775916E+000, 2.3999400E+000, 2.4019046E+000, 2.4020779E+000, 2.4021091E+000, 2.4021115E+000, 2.4021118E+000, 2.4048784E+000, 2.4461927E+000, 2.4866140E+000, 2.5349262E+000, 2.5673091E+000, 2.5946226E+000, 2.6226251E+000, 2.6395826E+000, 2.6574831E+000, 9.6199999E+000
 1.7660073E+003, 1.3611035E+002, 5.1488794E+002, 1.1041424E+001, 9.9582405E+000, 7.9227128E+000, 5.2164378E+000, 3.6340301E+000, 2.5694928E+000, 1.8567879E+000, 1.5589913E+000, 1.3047401E+000, 1.1358494E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2785336E+000, 2.2150748E+000, 2.3775318E+000, 2.3999331E+000, 2.4019039E+000, 2.4020777E+000, 2.4021091E+000, 2.4021115E+000, 2.4021118E+000, 2.4046192E+000, 2.4458313E+000, 2.4862902E+000, 2.5346634E+000, 2.5670884E+000, 2.5944386E+000, 2.6224809E+000, 2.6394660E+000, 2.6573927E+000, 9.6199999E+000
 1.7680159E+003, 1.3633842E+002, 5.1508813E+002, 1.1072262E+001, 9.8685064E+000, 7.9565406E+000, 5.2143650E+000, 3.6305127E+000, 2.5655787E+000, 1.8554504E+000, 1.5577776E+000, 1.3036517E+000, 1.1343219E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2784041E+000, 2.2147667E+000, 2.3774714E+000, 2.3999262E+000, 2.4019029E+000, 2.4020777E+000, 2.4021091E+000, 2.4021115E+000, 2.4021118E+000, 2.4043674E+000, 2.4454696E+000, 2.4859662E+000, 2.5344007E+000, 2.5668676E+000, 2.5942543E+000, 2.6223366E+000, 2.6393495E+000, 2.6573026E+000, 9.6199999E+000
 1.7700134E+003, 1.3627368E+002, 5.1492303E+002, 1.1045233E+001, 9.9738550E+000, 7.9186869E+000, 5.2143674E+000, 3.6305950E+000, 2.5687115E+000, 1.8576229E+000, 1.5592694E+000, 1.3044893E+000, 1.1345735E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2782751E+000, 2.2144575E+000, 2.3774114E+000, 2.3999195E+000, 2.4019022E+000, 2.4020774E+000, 2.4021091E+000, 2.4021115E+000, 2.4021118E+000, 2.4041243E+000, 2.4451079E+000, 2.4856422E+000, 2.5341377E+000, 2.5666468E+000, 2.5940700E+000, 2.6221926E+000, 2.6392331E+000, 2.6572125E+000, 9.6199999E+000
 1.7720127E+003, 1.3641920E+002, 5.1483258E+002, 1.1090202E+001, 9.8908644E+000, 7.8758054E+000, 5.2139597E+000, 3.6303267E+000, 2.5652959E+000, 1.8539283E+000, 1.5564507E+000, 1.3032070E+000, 1.1339066E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2781472E+000, 2.2141490E+000, 2.3773510E+000, 2.3999126E+000, 2.4019012E+000, 2.4020772E+000, 2.4021089E+000, 2.4021115E+000, 2.4021118E+000, 2.4038908E+000, 2.4447479E+000, 2.4853191E+000, 2.5338757E+000, 2.5664268E+000, 2.5938866E+000, 2.6220493E+000, 2.6391172E+000, 2.6571231E+000, 9.6199999E+000
 1.7740111E+003, 1.3631784E+002, 5.1482349E+002, 1.1059890E+001, 9.9613428E+000, 7.8877606E+000, 5.2159486E+000, 3.6322155E+000, 2.5653262E+000, 1.8538978E+000, 1.5552127E+000, 1.3005657E+000, 1.1326921E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2780197E+000, 2.2138410E+000, 2.3772910E+000, 2.3999057E+000, 2.4019005E+000, 2.4020770E+000, 2.4021089E+000, 2.4021115E+000, 2.4021118E+000, 2.4036677E+000, 2.4443882E+000, 2.4849966E+000, 2.5336139E+000, 2.5662072E+000, 2.5937033E+000, 2.6219060E+000, 2.6390018E+000, 2.6570339E+000, 9.6199999E+000
 1.7760045E+003, 1.3631331E+002, 5.1485400E+002, 1.1099271E+001, 1.0000833E+001, 7.9049349E+000, 5.2178583E+000, 3.6353164E+000, 2.5690296E+000, 1.8558959E+000, 1.5564092E+000, 1.3013929E+000, 1.1330571E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2778927E+000, 2.2135334E+000, 2.3772309E+000, 2.3998988E+000, 2.4018998E+000, 2.4020770E+000, 2.4021089E+000, 2.4021115E+000, 2.4021118E+000, 2.4034557E+000, 2.4440293E+000, 2.4846745E+000, 2.5333529E+000, 2.5659878E+000, 2.5935206E+000, 2.6217637E+000, 2.6388869E+000, 2.6569452E+000, 9.6199999E+000
 1.7780084E+003, 1.3576535E+002, 5.1503278E+002, 1.1067916E+001, 9.9404697E+000, 7.9125338E+000, 5.2082319E+000, 3.6263638E+000, 2.5646937E+000, 1.8534172E+000, 1.5549289E+000, 1.3017156E+000, 1.1318882E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2777658E+000, 2.2132258E+000, 2.3771706E+000, 2.3998919E+000, 2.4018989E+000, 2.4020767E+000, 2.4021089E+000, 2.4021115E+000, 2.4021118E+000, 2.4032557E+000, 2.4436710E+000, 2.4843524E+000, 2.5330915E+000, 2.5657687E+000, 2.5933383E+000, 2.6216211E+000, 2.6387720E+000, 2.6568565E+000, 9.6199999E+000
 1.7800084E+003, 1.3536269E+002, 5.1535815E+002, 1.1105725E+001, 9.8254395E+000, 7.9728432E+000, 5.2145529E+000, 3.6288018E+000, 2.5639575E+000, 1.8539615E+000, 1.5540985E+000, 1.2991593E+000, 1.1314265E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2776387E+000, 2.2129173E+000, 2.3771102E+000, 2.3998852E+000, 2.4018981E+000, 2.4020765E+000, 2.4021089E+000, 2.4021115E+000, 2.4021118E+000, 2.4030685E+000, 2.4433124E+000, 2.4840302E+000, 2.5328305E+000, 2.5655496E+000, 2.5931556E+000, 2.6214788E+000, 2.6386576E+000, 2.6567683E+000, 9.6199999E+000
 1.7820032E+003, 1.3528305E+002, 5.1519489E+002, 1.1072767E+001, 9.9123325E+000, 7.8848448E+000, 5.2141681E+000, 3.6275787E+000, 2.5651345E+000, 1.8546458E+000, 1.5557784E+000, 1.3009716E+000, 1.1284232E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2775120E+000, 2.2126088E+000, 2.3770499E+000, 2.3998783E+000, 2.4018974E+000, 2.4020765E+000, 2.4021089E+000, 2.4021115E+000, 2.4021118E+000, 2.4028959E+000, 2.4429553E+000, 2.4837091E+000, 2.5325701E+000, 2.5653312E+000, 2.5929739E+000, 2.6213372E+000, 2.6385434E+000, 2.6566806E+000, 9.6199999E+000
 1.7840018E+003, 1.3532321E+002, 5.1550073E+002, 1.1056627E+001, 9.9975691E+000, 7.9250607E+000, 5.2220225E+000, 3.6352119E+000, 2.5695784E+000, 1.8559046E+000, 1.5547867E+000, 1.2986822E+000, 1.1312542E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2773852E+000, 2.2123008E+000, 2.3769898E+000, 2.3998713E+000, 2.4018965E+000, 2.4020762E+000, 2.4021089E+000, 2.4021115E+000, 2.4021118E+000, 2.4027388E+000, 2.4425991E+000, 2.4833884E+000, 2.5323102E+000, 2.5651135E+000, 2.5927925E+000, 2.6211958E+000, 2.6384299E+000, 2.6565931E+000, 9.6199999E+000
 1.7860142E+003, 1.3520677E+002, 5.1555603E+002, 1.1076976E+001, 9.9367800E+000, 7.9669757E+000, 5.2188559E+000, 3.6306152E+000, 2.5654309E+000, 1.8533510E+000, 1.5538175E+000, 1.2992573E+000, 1.1281965E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2772579E+000, 2.2119911E+000, 2.3769293E+000, 2.3998644E+000, 2.4018958E+000, 2.4020760E+000, 2.4021089E+000, 2.4021115E+000, 2.4021118E+000, 2.4025979E+000, 2.4422419E+000, 2.4830668E+000, 2.5320494E+000, 2.5648949E+000, 2.5926106E+000, 2.6210544E+000, 2.6383159E+000, 2.6565056E+000, 9.6199999E+000
 1.7880090E+003, 1.3521353E+002, 5.1581128E+002, 1.1086794E+001, 1.0014961E+001, 7.9323072E+000, 5.2131667E+000, 3.6299570E+000, 2.5650017E+000, 1.8542068E+000, 1.5530852E+000, 1.2978607E+000, 1.1306428E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2771306E+000, 2.2116811E+000, 2.3768685E+000, 2.3998575E+000, 2.4018948E+000, 2.4020758E+000, 2.4021089E+000, 2.4021115E+000, 2.4021118E+000, 2.4024749E+000, 2.4418857E+000, 2.4827456E+000, 2.5317893E+000, 2.5646768E+000, 2.5924294E+000, 2.6209133E+000, 2.6382027E+000, 2.6564186E+000, 9.6199999E+000
 1.7900111E+003, 1.3535202E+002, 5.1587280E+002, 1.1098473E+001, 9.8872757E+000, 7.9678183E+000, 5.2141094E+000, 3.6263263E+000, 2.5642116E+000, 1.8539840E+000, 1.5541486E+000, 1.2987797E+000, 1.1283159E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.2770033E+000, 2.2113717E+000, 2.3768082E+000, 2.3998506E+000, 2.4018941E+000, 2.4020758E+000, 2.4021089E+000, 2.4021115E+000, 2.4021118E+000, 2.4023712E+000, 2.4415309E+000, 2.4824259E+000, 2.5315301E+000, 2.5644598E+000, 2.5922489E+000, 2.6207728E+000, 2.6380899E+000, 2.6563320E+000, 9.6199999E+000
