s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kg
 8.8104061E+002, 1.2878720E-001, 1.3256438E-001, 1.9233771E-004, 4.6400321E-002, 1.2115076E+002, 3.0609313E+002,-9.1144647E+000, 6.5035871E-010, 6.5035871E-010, 1.8055960E-001
 8.8200394E+002, 1.2881676E-001, 1.3260998E-001, 1.9226559E-004, 4.6383066E-002, 1.2092496E+002, 3.0452584E+002,-9.0748474E+000, 6.5035871E-010, 6.5035871E-010, 1.8056190E-001
 8.8306362E+002, 1.2878485E-001, 1.3266148E-001, 1.9234356E-004, 4.6401720E-002, 1.2076368E+002, 3.0262344E+002,-9.0327367E+000, 6.5035871E-010, 6.5035871E-010, 1.8056431E-001
 8.8402695E+002, 1.2868989E-001, 1.3271367E-001, 1.9257555E-004, 4.6457220E-002, 1.2070775E+002, 3.0152687E+002,-8.9933575E+000, 6.5035871E-010, 6.5035871E-010, 1.8056672E-001
 8.8508663E+002, 1.2854442E-001, 1.3277145E-001, 1.9293087E-004, 4.6542225E-002, 1.2072336E+002, 3.0230880E+002,-8.9532092E+000, 6.5035871E-010, 6.5035871E-010, 1.8056914E-001
 8.8604997E+002, 1.2840026E-001, 1.3285734E-001, 1.9328301E-004, 4.6626469E-002, 1.2069718E+002, 3.0254865E+002,-8.9143343E+000, 6.5035871E-010, 6.5035871E-010, 1.8057156E-001
 8.8701330E+002, 1.2827479E-001, 1.3295256E-001, 1.9358943E-004, 4.6699775E-002, 1.2068867E+002, 3.0139858E+002,-8.8799124E+000, 6.5035871E-010, 6.5035871E-010, 1.8057386E-001
 8.8807298E+002, 1.2812401E-001, 1.3304793E-001, 1.9395762E-004, 4.6787859E-002, 1.2064188E+002, 3.0164969E+002,-8.8437669E+000, 6.5035871E-010, 6.5035871E-010, 1.8057627E-001
 8.8903632E+002, 1.2803003E-001, 1.3313303E-001, 1.9418708E-004, 4.6842754E-002, 1.2046626E+002, 3.0341891E+002,-8.8077058E+000, 6.5035871E-010, 6.5035871E-010, 1.8057869E-001
 8.9009599E+002, 1.2802271E-001, 1.3321072E-001, 1.9420492E-004, 4.6847024E-002, 1.2028953E+002, 3.0440880E+002,-8.7725190E+000, 6.5035871E-010, 6.5035871E-010, 1.8058111E-001
 8.9105933E+002, 1.2805482E-001, 1.3328093E-001, 1.9412647E-004, 4.6828255E-002, 1.2014799E+002, 3.0447550E+002,-8.7386463E+000, 6.5035871E-010, 6.5035871E-010, 1.8058354E-001
 8.9202267E+002, 1.2811056E-001, 1.3334763E-001, 1.9399033E-004, 4.6795685E-002, 1.2000306E+002, 3.0362917E+002,-8.7042227E+000, 6.5035871E-010, 6.5035871E-010, 1.8058584E-001
 8.9308234E+002, 1.2818397E-001, 1.3346337E-001, 1.9381104E-004, 4.6752794E-002, 1.1981039E+002, 3.0322593E+002,-8.6716516E+000, 6.5035871E-010, 6.5035871E-010, 1.8058826E-001
 8.9404568E+002, 1.2826110E-001, 1.3357708E-001, 1.9362269E-004, 4.6707732E-002, 1.1960951E+002, 3.0340465E+002,-8.6391165E+000, 6.5035871E-010, 6.5035871E-010, 1.8059068E-001
 8.9500902E+002, 1.2827675E-001, 1.3365985E-001, 1.9358449E-004, 4.6698594E-002, 1.1946395E+002, 3.0306876E+002,-8.6084733E+000, 6.5035871E-010, 6.5035871E-010, 1.8059299E-001
 8.9606869E+002, 1.2821287E-001, 1.3373752E-001, 1.9374049E-004, 4.6735915E-002, 1.1940745E+002, 3.0236080E+002,-8.5748758E+000, 6.5035871E-010, 6.5035871E-010, 1.8059540E-001
 8.9703203E+002, 1.2818295E-001, 1.3382753E-001, 1.9381355E-004, 4.6753393E-002, 1.1936783E+002, 3.0174424E+002,-8.5419978E+000, 6.5035871E-010, 6.5035871E-010, 1.8059782E-001
 8.9809170E+002, 1.2817686E-001, 1.3394925E-001, 1.9382844E-004, 4.6756956E-002, 1.1931703E+002, 3.0063474E+002,-8.5054982E+000, 6.5035871E-010, 6.5035871E-010, 1.8060024E-001
 8.9905504E+002, 1.2822323E-001, 1.3409309E-001, 1.9371519E-004, 4.6729862E-002, 1.1927063E+002, 2.9938673E+002,-8.4687038E+000, 6.5035871E-010, 6.5035871E-010, 1.8060265E-001
 9.0001838E+002, 1.2834518E-001, 1.3419776E-001, 1.9341735E-004, 4.6658609E-002, 1.1920786E+002, 2.9830860E+002,-8.4349734E+000, 6.5035871E-010, 6.5035871E-010, 1.8060496E-001
