s,C,g/g,g/g,g/g,g/g,g/g,1/s,1/s,1/s,1/s,1/s,W/g,W/g,W/g
 5.7720000E+003, 5.0100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.7745079E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005069E-003, 8.3342724E-002
 5.7840000E+003, 5.0200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.7625174E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4997171E-003, 8.3328098E-002
 5.7960000E+003, 5.0300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.7505270E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000198E-003, 8.3333701E-002
 5.8080000E+003, 5.0400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.7385367E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4997162E-003, 8.3328083E-002
 5.8200000E+003, 5.0500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.7265462E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000189E-003, 8.3333679E-002
 5.8320000E+003, 5.0600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.7145557E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000166E-003, 8.3333641E-002
 5.8440000E+003, 5.0700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.7145557E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000180E-003, 8.3333664E-002
 5.8560000E+003, 5.0800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.7025653E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005628E-003, 8.3343752E-002
 5.8680000E+003, 5.0900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.6905749E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4996613E-003, 8.3327055E-002
 5.8800000E+003, 5.1000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.6785844E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5008101E-003, 8.3348341E-002
 5.8920000E+003, 5.1100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.6665941E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000152E-003, 8.3333619E-002
 5.9040000E+003, 5.1200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.6546036E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000161E-003, 8.3333634E-002
 5.9160000E+003, 5.1300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.6546036E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4997139E-003, 8.3328031E-002
 5.9280000E+003, 5.1400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.6426132E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000156E-003, 8.3333626E-002
 5.9400000E+003, 5.1500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.6306227E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000147E-003, 8.3333604E-002
 5.9520000E+003, 5.1600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.6186322E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4997144E-003, 8.3328038E-002
 5.9640000E+003, 5.1700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.6066418E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000133E-003, 8.3333582E-002
 5.9760000E+003, 5.1800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.6066418E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4997144E-003, 8.3328038E-002
 5.9880000E+003, 5.1900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.5946513E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005623E-003, 8.3343744E-002
 6.0000000E+003, 5.2000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.5826610E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005111E-003, 8.3342806E-002
 6.0120000E+003, 5.2100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.5706705E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000133E-003, 8.3333582E-002
 6.0240000E+003, 5.2200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.5586801E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000110E-003, 8.3333537E-002
 6.0360000E+003, 5.2300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.5586801E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000133E-003, 8.3333574E-002
 6.0480000E+003, 5.2400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.5466897E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000110E-003, 8.3333537E-002
 6.0600000E+003, 5.2500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.5346992E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4997116E-003, 8.3327994E-002
 6.0720000E+003, 5.2600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.5346992E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4997102E-003, 8.3327971E-002
 6.0840000E+003, 5.2700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.5227087E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4997111E-003, 8.3327979E-002
 6.0960000E+003, 5.2800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.5107183E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4997092E-003, 8.3327949E-002
 6.1080000E+003, 5.2900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.4987278E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002634E-003, 8.3338208E-002
 6.1200000E+003, 5.3000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.4987278E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002620E-003, 8.3338186E-002
 6.1320000E+003, 5.3100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.4867375E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005148E-003, 8.3342865E-002
 6.1440000E+003, 5.3200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.4747470E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000105E-003, 8.3333530E-002
 6.1560000E+003, 5.3300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.4747470E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4997083E-003, 8.3327927E-002
 6.1680000E+003, 5.3400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.4627565E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4997097E-003, 8.3327956E-002
 6.1800000E+003, 5.3500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.4507661E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4997074E-003, 8.3327912E-002
 6.1920000E+003, 5.3600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.4507661E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000087E-003, 8.3333500E-002
 6.2040000E+003, 5.3700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.4387757E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000077E-003, 8.3333477E-002
 6.2160000E+003, 5.3800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.4267852E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000087E-003, 8.3333492E-002
 6.2280000E+003, 5.3900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.4267852E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000063E-003, 8.3333455E-002
 6.2400000E+003, 5.4000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.4147949E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000082E-003, 8.3333485E-002
 6.2520000E+003, 5.4100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.4028044E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002620E-003, 8.3338186E-002
 6.2640000E+003, 5.4200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.4028044E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002620E-003, 8.3338186E-002
 6.2760000E+003, 5.4300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.3908140E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5008212E-003, 8.3348542E-002
 6.2880000E+003, 5.4400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.3788236E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4997046E-003, 8.3327867E-002
 6.3000000E+003, 5.4500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.3788236E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000073E-003, 8.3333462E-002
 6.3120000E+003, 5.4600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.3668331E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000049E-003, 8.3333425E-002
 6.3240000E+003, 5.4700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.3548427E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000059E-003, 8.3333440E-002
 6.3360000E+003, 5.4800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.3548427E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000040E-003, 8.3333410E-002
 6.3480000E+003, 5.4900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.3428522E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000054E-003, 8.3333433E-002
 6.3600000E+003, 5.5000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.3428522E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000035E-003, 8.3333403E-002
 6.3720000E+003, 5.5100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.3308619E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4997046E-003, 8.3327860E-002
 6.3840000E+003, 5.5200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.3188715E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000045E-003, 8.3333410E-002
 6.3960000E+003, 5.5300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.3188715E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4997018E-003, 8.3327815E-002
 6.4080000E+003, 5.5400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.3068810E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005647E-003, 8.3343796E-002
 6.4200000E+003, 5.5500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.3068810E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4996622E-003, 8.3327077E-002
 6.4320000E+003, 5.5600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.2948906E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002238E-003, 8.3337478E-002
 6.4440000E+003, 5.5700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.2948906E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002229E-003, 8.3337463E-002
 6.4560000E+003, 5.5800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.2829001E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000031E-003, 8.3333395E-002
 6.4680000E+003, 5.5900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.2709098E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000007E-003, 8.3333351E-002
 6.4800000E+003, 5.6000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.2709098E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4997018E-003, 8.3327815E-002
 6.4920000E+003, 5.6100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.2589193E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5003011E-003, 8.3338909E-002
 6.5040000E+003, 5.6200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.2589193E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4997013E-003, 8.3327800E-002
 6.5160000E+003, 5.6300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.2469289E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5003020E-003, 8.3338931E-002
 6.5280000E+003, 5.6400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.2469289E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4993986E-003, 8.3322197E-002
 6.5400000E+003, 5.6500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.2349384E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000012E-003, 8.3333358E-002
 6.5520000E+003, 5.6600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.2349384E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4999989E-003, 8.3333313E-002
 6.5640000E+003, 5.6700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.2229479E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000007E-003, 8.3333343E-002
 6.5760000E+003, 5.6800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.2229479E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4996981E-003, 8.3327748E-002
 6.5880000E+003, 5.6900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.2109575E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002648E-003, 8.3338231E-002
 6.6000000E+003, 5.7000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5008291E-003, 8.3348691E-002
 6.6120000E+003, 5.7100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002298E-003, 8.3337598E-002
 6.6240000E+003, 5.7200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005311E-003, 8.3343171E-002
 6.6360000E+003, 5.7300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4999286E-003, 8.3332017E-002
 6.6480000E+003, 5.7400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005325E-003, 8.3343193E-002
 6.6600000E+003, 5.7500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005316E-003, 8.3343178E-002
 6.6720000E+003, 5.7600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5008338E-003, 8.3348773E-002
 6.6840000E+003, 5.7700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002312E-003, 8.3337620E-002
 6.6960000E+003, 5.7800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002340E-003, 8.3337665E-002
 6.7080000E+003, 5.7900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002326E-003, 8.3337642E-002
 6.7200000E+003, 5.8000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002354E-003, 8.3337687E-002
 6.7320000E+003, 5.8100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005344E-003, 8.3343223E-002
 6.7440000E+003, 5.8200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005362E-003, 8.3343267E-002
 6.7560000E+003, 5.8300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005367E-003, 8.3343275E-002
 6.7680000E+003, 5.8400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4999341E-003, 8.3332121E-002
 6.7800000E+003, 5.8500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005381E-003, 8.3343297E-002
 6.7920000E+003, 5.8600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002359E-003, 8.3337709E-002
 6.8040000E+003, 5.8700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5008399E-003, 8.3348885E-002
 6.8160000E+003, 5.8800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002373E-003, 8.3337732E-002
 6.8280000E+003, 5.8900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005400E-003, 8.3343334E-002
 6.8400000E+003, 5.9000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005390E-003, 8.3343312E-002
 6.8520000E+003, 5.9100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005409E-003, 8.3343349E-002
 6.8640000E+003, 5.9200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005414E-003, 8.3343364E-002
