s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kg
Time,"O2 1","O2 2","CO 3","CO2 4","T","Smoke Concentration","Pressure","R1","R2","GAS SOOT"
 8.7606743E+002, 1.2681176E-001, 1.3113202E-001, 1.9716215E-004, 4.7554497E-002, 1.2213487E+002, 3.0949794E+002,-9.3307369E+000, 6.6510552E-010, 6.6510552E-010, 1.8187370E-001
 8.7703077E+002, 1.2681663E-001, 1.3107170E-001, 1.9715016E-004, 4.7551627E-002, 1.2202361E+002, 3.1080750E+002,-9.2885980E+000, 6.6510552E-010, 6.6510552E-010, 1.8188245E-001
 8.7809044E+002, 1.2683402E-001, 1.3105762E-001, 1.9710765E-004, 4.7541458E-002, 1.2189152E+002, 3.1206676E+002,-9.2463084E+000, 6.6510552E-010, 6.6510552E-010, 1.8189120E-001
 8.7905378E+002, 1.2686409E-001, 1.3107090E-001, 1.9703425E-004, 4.7523899E-002, 1.2175085E+002, 3.1355514E+002,-9.2038653E+000, 6.6510552E-010, 6.6510552E-010, 1.8189997E-001
 8.8001712E+002, 1.2690894E-001, 1.3106590E-001, 1.9692475E-004, 4.7497702E-002, 1.2159392E+002, 3.1439553E+002,-9.1646356E+000, 6.6510552E-010, 6.6510552E-010, 1.8190833E-001
 8.8107679E+002, 1.2697402E-001, 1.3100718E-001, 1.9676577E-004, 4.7459668E-002, 1.2142989E+002, 3.1259404E+002,-9.1247576E+000, 6.6510552E-010, 6.6510552E-010, 1.8191711E-001
 8.8204013E+002, 1.2712238E-001, 1.3091010E-001, 1.9640335E-004, 4.7372965E-002, 1.2127436E+002, 3.0821886E+002,-9.0858649E+000, 6.6510552E-010, 6.6510552E-010, 1.8192590E-001
 8.8300347E+002, 1.2735372E-001, 1.3081829E-001, 1.9583837E-004, 4.7237802E-002, 1.2113220E+002, 3.0377781E+002,-9.0503856E+000, 6.6510552E-010, 6.6510552E-010, 1.8193426E-001
 8.8406314E+002, 1.2768035E-001, 1.3075147E-001, 1.9504057E-004, 4.7046940E-002, 1.2100915E+002, 3.0148557E+002,-9.0152114E+000, 6.6510552E-010, 6.6510552E-010, 1.8194305E-001
 8.8502648E+002, 1.2801385E-001, 1.3071908E-001, 1.9422576E-004, 4.6852008E-002, 1.2092227E+002, 3.0466402E+002,-8.9767945E+000, 6.6510552E-010, 6.6510552E-010, 1.8195184E-001
 8.8608615E+002, 1.2828326E-001, 1.3071987E-001, 1.9356746E-004, 4.6694519E-002, 1.2081873E+002, 3.0985489E+002,-8.9414568E+000, 6.6510552E-010, 6.6510552E-010, 1.8196064E-001
 8.8704949E+002, 1.2849417E-001, 1.3074757E-001, 1.9305215E-004, 4.6571238E-002, 1.2069561E+002, 3.1256327E+002,-8.9037541E+000, 6.6510552E-010, 6.6510552E-010, 1.8196946E-001
 8.8801283E+002, 1.2863414E-001, 1.3078654E-001, 1.9271036E-004, 4.6489470E-002, 1.2058751E+002, 3.1272981E+002,-8.8672152E+000, 6.6510552E-010, 6.6510552E-010, 1.8197786E-001
 8.8907250E+002, 1.2872455E-001, 1.3082957E-001, 1.9248977E-004, 4.6436699E-002, 1.2047068E+002, 3.1291704E+002,-8.8286849E+000, 6.6510552E-010, 6.6510552E-010, 1.8198670E-001
 8.9003584E+002, 1.2876128E-001, 1.3087776E-001, 1.9240039E-004, 4.6415316E-002, 1.2035328E+002, 3.1236687E+002,-8.7926799E+000, 6.6510552E-010, 6.6510552E-010, 1.8199555E-001
 8.9109552E+002, 1.2883733E-001, 1.3093514E-001, 1.9221493E-004, 4.6370947E-002, 1.2023687E+002, 3.1130807E+002,-8.7539930E+000, 6.6510552E-010, 6.6510552E-010, 1.8200441E-001
 8.9205885E+002, 1.2898530E-001, 1.3100192E-001, 1.9185369E-004, 4.6284526E-002, 1.2010380E+002, 3.1020459E+002,-8.7156830E+000, 6.6510552E-010, 6.6510552E-010, 1.8201326E-001
 8.9302219E+002, 1.2914284E-001, 1.3107339E-001, 1.9146901E-004, 4.6192496E-002, 1.1994667E+002, 3.0914760E+002,-8.6819783E+000, 6.6510552E-010, 6.6510552E-010, 1.8202169E-001
 8.9408186E+002, 1.2919408E-001, 1.3114749E-001, 1.9134401E-004, 4.6162592E-002, 1.1973389E+002, 3.0890282E+002,-8.6478591E+000, 6.6510552E-010, 6.6510552E-010, 1.8203053E-001
 8.9504520E+002, 1.2915371E-001, 1.3121355E-001, 1.9144259E-004, 4.6186177E-002, 1.1952560E+002, 3.1046742E+002,-8.6140168E+000, 6.6510552E-010, 6.6510552E-010, 1.8203938E-001
 8.9600854E+002, 1.2914730E-001, 1.3126831E-001, 1.9145817E-004, 4.6189903E-002, 1.1934194E+002, 3.1126871E+002,-8.5805627E+000, 6.6510552E-010, 6.6510552E-010, 1.8204783E-001
 8.9706821E+002, 1.2920458E-001, 1.3132180E-001, 1.9131817E-004, 4.6156412E-002, 1.1915163E+002, 3.1091943E+002,-8.5459081E+000, 6.6510552E-010, 6.6510552E-010, 1.8205671E-001
 8.9803155E+002, 1.2929358E-001, 1.3137680E-001, 1.9110065E-004, 4.6104373E-002, 1.1895842E+002, 3.1078757E+002,-8.5073198E+000, 6.6510552E-010, 6.6510552E-010, 1.8206560E-001
 8.9909123E+002, 1.2939405E-001, 1.3143064E-001, 1.9085492E-004, 4.6045584E-002, 1.1878047E+002, 3.1050754E+002,-8.4717909E+000, 6.6510552E-010, 6.6510552E-010, 1.8207449E-001
 9.0005456E+002, 1.2945600E-001, 1.3147723E-001, 1.9070313E-004, 4.6009270E-002, 1.1862498E+002, 3.0940369E+002,-8.4367137E+000, 6.6510552E-010, 6.6510552E-010, 1.8208339E-001
